순번,쉼터명칭,사용여부,도로명주소,지번주소,시설유형,시설면적,이용가능인원,운영시작일,운영종료일,평일개방여부,평일 개방시간,평일 종료시간,토요일개방여부,토요일 개방시간,토요일 종료시간,일요일 개방여부,일요일 개방시간,일요일 종료시간,공휴일 개방여부,공휴일 개방시간,공휴일 종료시간,경도,위도,비고,X좌표,Y좌표,야간개방
443,SK북한산시티(아) 제2경로당,Y,서울특별시 강북구 솔샘로 174,서울특별시 강북구 미아동 1353-1,노인시설,194.04,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0137066,37.6189693,,201210.0867,557708.3953,
444,삼각산동주민센터,Y,서울특별시 강북구 삼양로19길 34,서울특별시 강북구 미아동 813-3,주민센터,515.66,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0207409,37.6151481,,201831.2033,557284.3971,
445,번남경로당,Y,서울특별시 강북구 오패산로77길 29-7 ,서울특별시 강북구 번동 447-30,노인시설,74.18,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0257443,37.636157,,202272.3112,559616.2719,
446,번1동주민센터,Y,서울특별시 강북구 덕릉로41길 74,서울특별시 강북구 번동 417-11,주민센터,243,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.028835,37.637862,,202545.0526,559805.5885,
447,번1동경로당,Y,서울특별시 강북구 덕릉로41길 92,서울특별시 강북구 번동 417-15,노인시설,99.18,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.028037,37.638224,,202474.607,559845.7454,
448,번동삼성(아)경로당,Y,서울특별시 강북구 도봉로98길 33,서울특별시 강북구 번동 470-1,노인시설,42.12,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.031995,37.641447,,202823.8268,560203.5769,
449,샛강경로당,Y,서울특별시 강북구 도봉로96나길 9-1 ,서울특별시 강북구 번동 471-116,노인시설,99.82,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0323882,37.6390372,,202858.6223,559936.1259,
450,쌍용(아)경로당,Y,서울특별시 강북구 한천로124나길 10,서울특별시 강북구 번동 459-110,노인시설,243,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.032201,37.637772,,202842.148,559795.6961,
451,두산위브(아)경로당,Y,서울특별시 강북구 덕릉로41길 15,서울특별시 강북구 번동 411,노인시설,99,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.030904,37.635599,,202727.7507,559554.4771,
452,교육촌경로당,Y,서울특별시 강북구 오현로25다길 36,서울특별시 강북구 번동 148-200,노인시설,118.72,35,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.035455,37.627086,,203129.803,558609.7654,
453,번2동주민센터,Y,서울특별시 강북구 한천로 897,서울특별시 강북구 번동 232,주민센터,192,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.038756,37.632068,,203420.9717,559162.8302,
454,강북장애인종합사회복지관,Y,서울특별시 강북구 오현로 189,서울특별시 강북구 번동 306-12,복지회관,77,15,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.039048,37.628728,,203446.9006,558792.136,
455,번오마을종합사회복지관,Y,서울특별시 강북구 한천로115길 20,서울특별시 강북구 번동 230,복지회관,198,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0364329,37.6329539,,203215.8747,559261.0737,
456,장수촌경로당,Y,서울특별시 강북구 덕릉로36길 22-4 ,서울특별시 강북구 번동 442-6,노인시설,85,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.028185,37.633829,,202487.8164,559357.95,
457,오동경로당,Y,서울특별시 강북구 오현로25나길 92,서울특별시 강북구 번동 148-327,노인시설,205.2,101,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.033276,37.6256273,,202937.5084,558447.7947,
458,샘골경로당,Y,서울특별시 강북구 덕릉로44길 6-4 ,서울특별시 강북구 번동 433-35,노인시설,72.6,18,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.032418,37.635035,,202861.406,559491.9241,
459,샘마을 경로당,Y,서울특별시 강북구 오현로31길 125-14 ,서울특별시 강북구 번동 510-31,노인시설,172.48,44,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0341852,37.6326416,,203017.4864,559226.337,
460,번동주공3단지경로당,Y,서울특별시 강북구 한천로109길 16,서울특별시 강북구 번동 237,노인시설,228,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0427012,37.6287819,,203769.3784,558798.2588,
461,번동주공2단지아파트경로당,Y,서울특별시 강북구 한천로105길 24,서울특별시 강북구 번동 241,노인시설,153,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0454907,37.626783,,204015.7245,558576.5177,
462,100세 건강플러스,Y,서울특별시 강북구 한천로109길 16,서울특별시 강북구 번동 237,기타,82.3,35,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0424974,37.6289158,,203751.3815,558813.1121,
463,번3동주민센터,Y,서울특별시 강북구 한천로105길 21,서울특별시 강북구 번동 242-3,주민센터,288.47,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.046596,37.625825,,204113.3484,558470.2377,
464,골말경로당,Y,서울특별시 강북구 한천로109길 57-12 ,서울특별시 강북구 번동 174,노인시설,59.34,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.041326,37.626881,,203648.0778,558587.2246,
465,북서울종합사회복지관,Y,서울특별시 강북구 한천로105길 24,서울특별시 강북구 번동 241,복지회관,106.8,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.045445,37.626401,,204011.7108,558534.1178,
466,꿈의숲종합사회복지관,Y,서울특별시 강북구 오현로 208,서울특별시 강북구 번동 237,복지회관,118,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0419824,37.6291813,,203705.9077,558842.5594,
467,수유1동주민센터,Y,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,주민센터,415,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.017529,37.630001,,201547.3184,558932.853,
468,큰무네미경로당,Y,서울특별시 강북구 도봉로71가길 30-9 ,서울특별시 강북구 수유동 89-2,노인시설,34,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.022639,37.632566,,201998.3192,559217.6376,
469,수유경로당,Y,서울특별시 강북구 인수봉로20길 32-9 ,서울특별시 강북구 수유동 486-758,노인시설,92.34,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.012373,37.626678,,201092.237,558563.9625,
470,수유장수경로당,Y,서울특별시 강북구 삼양로80나길 56,서울특별시 강북구 수유동 49-7,노인시설,116.64,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.020612,37.633316,,201819.3799,559300.8386,
471,화계경로당,Y,서울특별시 강북구 인수봉로38가길 28,서울특별시 강북구 수유동 468-147,노인시설,228.25,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.015663,37.631436,,201382.5764,559092.0938,
472,물댐길경로당,Y,서울특별시 강북구 한천로170가길 4,서울특별시 강북구 수유동 270-144,노인시설,180.56,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.017426,37.648147,,201537.8523,560946.8697,
473,장미원 경로당,Y,서울특별시 강북구 삼양로124길 29-8 ,서울특별시 강북구 수유동 273-48,노인시설,73.78,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0167133,37.6460948,"2023. 11. 20. 개소, 12. 14. 한파쉼터 지정 및 운영",201474.9968,560719.0849,
474,수유2동 주민센터,Y,서울특별시 강북구 한천로 1117,서울특별시 강북구 수유동 730-1,주민센터,698,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.019875,37.644617,,201754.0607,560555.1186,
475,수유2동경로당,Y,서울특별시 강북구 노해로23길 94,서울특별시 강북구 수유동 270-106,노인시설,108.53,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.018826,37.646798,,201661.433,560797.1683,
476,강북구청,Y,서울특별시 강북구 도봉로89길 13,서울특별시 강북구 수유동 192-59,기타,200.5,20,2024-11-15,2025-03-15,Y,0:00:00,23:59:59,Y,0:00:00,23:59:59,Y,0:00:00,23:59:59,Y,0:00:00,23:59:59,127.0255727,37.639685,24시간 운영 응급대피소,202257.0583,560007.8392,
477,수유3동주민센터,Y,서울특별시 강북구 노해로 36,서울특별시 강북구 수유동 223-8,주민센터,191.2,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.023136,37.638689,,202042.0213,559897.2376,
478,상산경로당,Y,서울특별시 강북구 노해로8길 23,서울특별시 강북구 수유동 224-4,노인시설,99,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0239151,37.6383065,,202110.7968,559854.8013,
479,수삼경로당,Y,서울특별시 강북구 삼양로98길 22,서울특별시 강북구 수유동 165-1,노인시설,127,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0184192,37.6386718,,201625.7092,559895.2364,
480,은모루경로당,Y,서울특별시 강북구 도봉로95길 38-1 ,서울특별시 강북구 수유동 172-211,노인시설,191,53,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0270318,37.6422337,,202385.7576,560290.7547,
481,우이동주민센터,Y,서울특별시 강북구 삼양로139길 49,서울특별시 강북구 수유동 568-100,주민센터,255.8,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.011843,37.647866,,201045.154,560915.6046,
482,대우(아)경로당,Y,서울특별시 강북구 삼양로149길 33,서울특별시 강북구 우이동 342,노인시설,56,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.011155,37.655339,,200984.3388,561745.0247,
483,백운경로당,Y,서울특별시 강북구 삼양로159길 9,서울특별시 강북구 우이동 267-6,노인시설,49,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0129502,37.6574242,,201142.7188,561976.4814,
484,우이경로당,Y,서울특별시 강북구 삼양로170길 23,서울특별시 강북구 우이동 1,노인시설,208,63,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.013863,37.661865,,201223.1909,562469.3775,
485,삼각산경로당,Y,서울특별시 강북구 삼양로 515-21 ,서울특별시 강북구 수유동 279-155,노인시설,82,24,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.013315,37.648824,,201175.0441,561021.9503,
486,소귓골경로당,Y,서울특별시 강북구 삼양로173가길 55,서울특별시 강북구 우이동 154-20,노인시설,66.92,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.009657,37.661471,,200852.0823,562425.6008,
487,인수동 주민센터,Y,서울특별시 강북구 인수봉로 255,서울특별시 강북구 수유동 527-19,주민센터,70,30,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.01058,37.641458,,200933.7735,560204.3689,
488,무너미 경로당,Y,서울특별시 강북구 인수봉로55가길 21,서울특별시 강북구 수유동 510-18,노인시설,182.94,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0099542,37.6358172,,200878.6078,559578.2925,
489,삼산 경로당,Y,서울특별시 강북구 인수봉로79길 62-4 ,서울특별시 강북구 수유동 540-48,노인시설,71.6,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.008289,37.643277,,200731.5557,560406.2389,
490,인수 경로당,Y,서울특별시 강북구 인수봉로72길 15-12 ,서울특별시 강북구 수유동 554-41,노인시설,88.9,25,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.012103,37.64275,,201068.1725,560347.7839,
491,한신 경로당,Y,서울특별시 강북구 인수봉로48길 5-6 ,서울특별시 강북구 수유동 455-37,노인시설,114.38,20,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.01396,37.634314,,201232.2047,559411.498,
492,가오경로당,Y,서울특별시 강북구 삼양로111길 56,서울특별시 강북구 수유동 356-44,노인시설,94,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.013406,37.641941,,201183.184,560258.0088,
493,극동(아)경로당,Y,서울특별시 강북구 인수봉로72길 4,서울특별시 강북구 수유동 553-61,노인시설,171,50,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.012689,37.642143,,201119.9001,560280.42,
494,강북노인복지관(휴게실),Y,서울특별시 강북구 삼양로92길 40,서울특별시 강북구 수유동 122,복지회관,48.22,40,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.018735,37.635661,1층 감로다실,201653.6489,559561.0744,
495,창동종합사회복지관,Y,서울특별시 도봉구 덕릉로 329,서울특별시 도봉구 창동 374,복지회관,355,80,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0455373,37.6448276,,204018.8661,560579.2827,
496,창1동 주민센터,Y,서울특별시 도봉구 해등로 46,서울특별시 도봉구 창동 347-5,주민센터,218,48,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0438153,37.6483916,,203866.7073,560974.778,
497,창2동 주민센터,Y,서울특별시 도봉구 덕릉로59길 73-3 ,서울특별시 도봉구 창동 632-73,주민센터,988,247,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0356792,37.6414117,,203148.9898,560199.7762,
498,장수 경로당,Y,서울특별시 도봉구 도봉로104길 101,서울특별시 도봉구 창동 623-41,노인시설,234,59,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0374763,37.6440198,평일 13시~17시 운영,203307.4834,560489.3104,
499,초안 경로당,Y,서울특별시 도봉구 덕릉로59차길 14,서울특별시 도봉구 창동 632-66,노인시설,147,30,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0357329,37.6412673,평일 13시~17시 운영,203153.7354,560183.7511,
500,창동어르신복지관,Y,,서울특별시 도봉구 창동 467-4,복지회관,"1,566.00",100,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0413734,37.6367172,,203651.7807,559678.9416,
501,초헌약수 경로당,Y,서울특별시 도봉구 덕릉로60바길 31,서울특별시 도봉구 창동 451-14,노인시설,169,40,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0415238,37.6393112,평일 13시~17시 운영,203664.9282,559966.8546,
502,창3동 주민센터,Y,서울특별시 도봉구 덕릉로62길 89,서울특별시 도봉구 창동 462-2,주민센터,470,150,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0429158,37.638092,,203787.8492,559831.5913,
503,창3동 경로당,Y,서울특별시 도봉구 우이천로4나길 24,서울특별시 도봉구 창동 521-17,노인시설,77,30,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0402309,37.6348231,평일 13시~17시 운영,203551.0292,559468.6724,
504,창4동 주민센터,Y,서울특별시 도봉구 노해로 390,서울특별시 도봉구 창동 33-1,주민센터,330,82,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0515364,37.652249,,204547.8605,561403.2567,
505,유만 경로당,Y,서울특별시 도봉구 노해로61길 22,서울특별시 도봉구 창동 700-63,노인시설,78,30,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.03812,37.6524191,평일 13시~17시 운영,203363.9145,561421.5702,
506,창5동 주민센터,Y,서울특별시 도봉구 도봉로136나길 20,서울특별시 도봉구 창동 224-41,주민센터,365,200,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.04364,37.6563328,,203850.827,561856.1639,
507,창5동 경로당,Y,서울특별시 도봉구 노해로63가길 34,서울특별시 도봉구 창동 254-17,노인시설,124,40,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0453486,37.6541179,평일 13시~17시 운영,204001.714,561610.4038,
508,도봉 럭스(야간 한파쉼터),Y,서울특별시 도봉구 도봉로 739,서울특별시 도봉구 도봉동 620-30,기타,330,10,2024-12-01,2025-02-28,Y,18:00:00,23:59:59,Y,18:00:00,23:59:59,Y,18:00:00,23:59:59,Y,18:00:00,23:59:59,127.0433906,37.6705226,"민관 업무협약을 통한 야간 한파쉼터로 한파 특보시에만 운영 당일 18시 입실, 익일 12시 퇴실",203828.091,563431.0814,
509,도봉산 경로당,Y,서울특별시 도봉구 도봉산4길 28-3 ,서울특별시 도봉구 도봉동 286-1,노인시설,132,40,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0427871,37.6889061,평일 13시~17시 운영,203773.9164,565471.4495,
510,서원 경로당,Y,서울특별시 도봉구 도봉로181길 34-7 ,서울특별시 도봉구 도봉동 568-44,노인시설,166,50,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0441927,37.6846364,평일 13시~17시 운영,203898.1169,564997.6106,
511,도봉동 어르신복지관,Y,서울특별시 도봉구 도봉로169가길 52,서울특별시 도봉구 도봉동 580-5,복지회관,"1,125.00",100,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0436106,37.6821275,,203846.901,564719.1225,
512,성황당 경로당,Y,서울특별시 도봉구 도봉로165길 28-8 ,서울특별시 도봉구 도봉동 597-39,노인시설,114,50,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0434308,37.6774923,평일 13시~17시 운영,203831.2792,564204.6523,
513,오봉 경로당,Y,서울특별시 도봉구 도봉로157길 35-4 ,서울특별시 도봉구 도봉동 605-8,노인시설,73,60,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0418677,37.6733716,평일 13시~17시 운영,203693.5935,563747.2316,
514,도봉1동 주민센터,Y,서울특별시 도봉구 도봉로169나길 22,서울특별시 도봉구 도봉동 593-69,주민센터,"1,329.00",150,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0434201,37.6787002,,203830.2732,564338.7172,
515,도봉2동 주민센터,Y,서울특별시 도봉구 마들로 668,서울특별시 도봉구 도봉동 636-9,주민센터,118,33,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0465365,37.6697776,,204105.6758,563348.5268,
516,도봉 경로당,Y,서울특별시 도봉구 도봉로162길 12-9 ,서울특별시 도봉구 도봉동 625-109,노인시설,109,70,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0456463,37.6745563,평일 13시~17시 운영,204026.8798,563878.8774,
517,도봉서원종합사회복지관,Y,서울특별시 도봉구 마들로 668,서울특별시 도봉구 도봉동 636-9,복지회관,"3,582.00",200,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0465185,37.6697378,,204104.0899,563344.1086,
518,한신A 경로당,Y,서울특별시 도봉구 마들로 859-19 ,서울특별시 도봉구 도봉동 30-1,노인시설,310,100,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0474756,37.6852807,평일 13시~17시 운영,204187.6563,565069.2635,
519,쌍문1동 주민센터,Y,서울특별시 도봉구 노해로 147,서울특별시 도봉구 쌍문동 378-45,주민센터,"1,329.00",150,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.026034,37.6479934,,202297.5169,560929.9976,
520,쌍문1동 경로당,Y,,서울특별시 도봉구 쌍문동 448-3,노인시설,82,30,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0228127,37.6499557,평일 13시~17시 운영,202013.1822,561147.719,
521,쌍우 경로당,Y,서울특별시 도봉구 우이천로45길 22-4 ,서울특별시 도봉구 쌍문동 497-10,노인시설,145,40,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0149511,37.6545044,평일 13시~17시 운영,201319.3288,561652.4391,
522,쌍문동 어르신복지관,Y,서울특별시 도봉구 우이천로 363,서울특별시 도봉구 쌍문동 361-8,복지회관,"1,145.00",100,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0237997,37.6482461,,202100.3314,560957.9924,
523,쌍문2동 주민센터,Y,서울특별시 도봉구 도봉로137길 21,서울특별시 도봉구 쌍문동 713-31,주민센터,100,14,2024-11-15,2025-03-15,Y,9:00:00,18:00:00,N,,,N,,,N,,,127.0397685,37.6599555,,203509.0323,562258.0956,
524,쌍문2동 경로당,Y,서울특별시 도봉구 방학로3가길 7-3 ,서울특별시 도봉구 쌍문동 23-1,노인시설,164,60,2024-11-15,2025-03-15,Y,13:00:00,17:00:00,N,,,N,,,N,,,127.0382,37.658518,평일 13시~17시 운영,203370.6984,562098.4898,
