"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1165056000","099","서초구립반포도서관","서울특별시 서초구 고무래로 34","","20.00","6","매주 월요일, 법정 공휴일 휴관","20240520","20240930","127.012508","37.502483","201105.953465","544779.766747"
"2025","1165056000","005","반포1동 주민센터","서울특별시 서초구 사평대로 273","","650.00","50","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.013398","37.505095","201184.670124","545069.709212"
"2025","1165056000","001","반포복지관 경로당","서울특별시 서초구 사평대로55길 90","","117.00","30","","20240520","20240930","127.021265","37.507866","201880.169809","545377.382736"
"2025","1165056000","001","반포1동경로당","서울특별시 서초구 사평대로55길 90","","115.00","20","","20240520","20240930","127.021278","37.507896","201881.309632","545380.679313"
"2025","1165010700","001","반포느티나무쉼터","서울특별시 서초구 신반포로 127","","119.00","15","","20240601","20240930","126.998252","37.504368","199845.414802","544988.938675"
"2025","1165057000","005","반포2동 주민센터","","","60.00","10","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.998222","37.504383","199842.806435","544990.592432"
"2025","1165057000","001","반포2동 경로당","서울특별시 서초구 신반포로15길 28","","231.00","30","","20240520","20240930","126.994826","37.505077","199542.517729","545067.606391"
"2025","1165058000","099","킴스클럽 강남점","서울특별시 서초구 잠원로 51","","60.00","18","매월 둘째/넷째주 월요일 휴무","20240614","20240930","127.007221","37.509705","200638.437487","545581.233666"
"2025","1165058000","002","반포종합사회복지관","서울특별시 서초구 신반포로33길 22","","20.00","6","","20240520","20240930","127.010976","37.509979","200970.437343","545611.720662"
"2025","1165058000","005","반포3동 주민센터","서울특별시 서초구 신반포로23길 78","","270.00","30","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.005554","37.512079","200491.044637","545844.740670"
"2025","1165058100","005","반포4동 주민센터","서울특별시 서초구 사평대로28길 70","","612.00","15","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.000306","37.497455","200027.076790","544221.617187"
"2025","1165058100","001","반포4동 경로당","서울특별시 서초구 사평대로26길 9-14 ","","49.00","10","","20240520","20240930","126.999471","37.499629","199953.213866","544462.980724"
"2025","1165059000","001","서초구립 기녕당 경로당","서울특별시 서초구 방배중앙로 159-6 ","","110.00","15","","20240520","20240930","126.985930","37.493331","198755.778729","543764.044340"
"2025","1165059000","005","방배본동 주민센터","서울특별시 서초구 동광로19길 38","","60.00","10","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.988826","37.494118","199011.891956","543851.334509"
"2025","1165060000","099","서초방배숲환경도서관","서울특별시 서초구 서초대로 160-7 ","","20.00","6","매주 금요일, 법정 공휴일 휴관","20240520","20240930","127.000121","37.489004","200010.718735","543283.688978"
"2025","1165060000","005","방배1동 주민센터","서울특별시 서초구 효령로29길 43","","30.00","10","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.994505","37.483370","199513.959068","542658.436952"
"2025","1165060000","001","방배1동제1경로당","서울특별시 서초구 서초대로 114-8 ","","30.00","10","","20240520","20240930","126.994713","37.487558","199532.443646","543123.181867"
"2025","1165061000","002","까리따스방배종합사회복지관","서울특별시 서초구 남부순환로 2124","","20.00","6","","20240520","20240930","126.984229","37.474688","198604.980553","541694.920258"
"2025","1165061000","005","방배2동 주민센터","서울특별시 서초구 청두곶길 36","","499.00","30","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.985551","37.479765","198722.031429","542258.347208"
"2025","1165061000","002","방배노인종합 복지관","서울특별시 서초구 방배천로 48","","139.50","35","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.982805","37.480744","198479.116421","542367.055073"
"2025","1165061000","001","방배2동 제2경로당","서울특별시 서초구 방배천로16길 5","","185.00","25","","20240520","20240930","126.983083","37.482245","198503.717248","542533.641643"
"2025","1165062000","001","방배3동 제2경로당","서울특별시 서초구 남부순환로287길 17-4 ","","113.00","20","","20240520","20240930","126.987399","37.476539","198885.420147","541900.358568"
"2025","1165062000","001","방배느티나무쉼터","서울특별시 서초구 남부순환로287길 17-6 ","","535.00","8","","20240520","20240930","126.987275","37.476529","198874.451806","541899.205783"
"2025","1165062000","005","방배3동 주민센터","서울특별시 서초구 방배로 40","","354.00","20","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.999991","37.478448","199999.168562","542112.113046"
"2025","1165062100","005","방배4동 주민센터","서울특별시 서초구 방배로 173","","552.59","20","9.16.(월)~9.18.(수) 미운영","20240520","20240930","126.992238","37.488989","199313.558616","543282.063565"
"2025","1165062100","001","방배4동 경로당","서울특별시 서초구 방배중앙로19길 4","","146.00","30","","20240520","20240930","126.986911","37.489957","198842.470899","543389.584291"
"2025","1165065100","002","우면종합사회복지관","서울특별시 서초구 바우뫼로7길 11","","20.00","6","","20240520","20240930","127.024205","37.470183","202141.162123","541195.150915"
"2025","1165065100","002","양재종합사회복지관","서울특별시 서초구 남부순환로 2610","","20.00","6","","20240520","20240930","127.036202","37.484545","203201.864180","542789.436657"
"2025","1165065100","099","서초구립양재도서관","서울특별시 서초구 양재천로 33","","20.00","6","매주 금요일, 법정 공휴일 휴관","20240520","20240930","127.033576","37.473692","202970.049472","541584.768105"
"2025","1165065100","001","서초구립 암산 경로당","서울특별시 서초구 바우뫼로7길 84","","97.00","20","","20240520","20240930","127.024482","37.473555","202165.577274","541569.381563"
"2025","1165065100","001","서초구립 우면주공아파트 경로당","서울특별시 서초구 바우뫼로7길 11","","141.00","20","","20240520","20240930","127.024236","37.470269","202143.893125","541204.596567"
"2025","1165065100","001","서초구립 송동마을 경로당","서울특별시 서초구 송동길 27","","151.00","20","","20240520","20240930","127.017126","37.460170","201515.142796","540083.629176"
"2025","1165065100","001","서초구립 우면동 경로당","서울특별시 서초구 바우뫼로4길 6","","195.00","20","","20240520","20240930","127.025483","37.469417","202254.264331","541110.065219"
"2025","1165065100","001","양재느티나무쉼터","서울특별시 서초구 바우뫼로41길 72-9 ","","487.29","5","","20240520","20240930","127.040532","37.483856","203584.831686","542713.067342"
"2025","1165065100","005","양재1동 주민센터","서울특별시 서초구 바우뫼로 41","","70.00","21","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.026688","37.471638","202360.817118","541356.617929"
"2025","1165065100","002","양재노인종합복지관","서울특별시 서초구 강남대로30길 73-7 ","","100.00","22","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.040791","37.483029","203607.778529","542621.391096"
"2025","1165065100","001","말죽거리 경로당","서울특별시 서초구 바우뫼로41길 72-9 ","","141.00","20","","20240520","20240930","127.040493","37.483832","203581.339250","542710.457651"
"2025","1165065200","099","이마트 양재점","서울특별시 서초구 매헌로 16","","30.30","9","매월 둘째/넷째주 수요일 휴무","20240614","20240930","127.036929","37.463448","203267.063236","540447.933917"
"2025","1165065200","099","서초종합체육관","서울특별시 서초구 양재대로12길 73-48 ","","17.00","5","","20240520","20240930","127.041659","37.458983","203685.738557","539952.554583"
"2025","1165065200","001","서초구립 새원마을 경로당","서울특별시 서초구 새원3길 8","","134.00","20","","20240520","20240930","127.049973","37.453897","204421.582571","539388.458548"
"2025","1165065200","005","양재2동 주민센터","서울특별시 서초구 강남대로12길 44","","104.00","31","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.041212","37.470657","203645.623871","541248.236604"
"2025","1165065200","001","잔디마을 경로당","서울특별시 서초구 매헌로6길 58","","82.00","30","","20240520","20240930","127.035506","37.466251","203141.019851","540759.002522"
"2025","1165065200","001","동산마을경로당","서울특별시 서초구 동산로12길 8","","200.00","30","","20240520","20240930","127.045065","37.471354","203986.423389","541325.761408"
"2025","1165066000","099","서초구립내곡도서관","서울특별시 서초구 청계산로7길 9-20 ","","20.00","6","매주 월요일, 법정 공휴일 휴관","20240520","20240930","127.054415","37.452010","204814.704206","539179.256466"
"2025","1165066000","001","서초구립 샘마을 경로당","서울특별시 서초구 샘마을길 8","","134.00","10","","20240520","20240930","127.071484","37.458219","206324.534002","539869.390035"
"2025","1165066000","001","서초구립 염곡경로당","서울특별시 서초구 염곡말길 9","","165.00","20","","20240520","20240930","127.050506","37.461772","204468.282577","540262.511549"
"2025","1165066000","001","서초구립 홍씨마을 경로당","서울특별시 서초구 홍씨마을길 25","","165.00","20","","20240520","20240930","127.065520","37.453189","205797.214866","539310.723429"
"2025","1165066000","001","청룡마을 경로당","서울특별시 서초구 청룡마을4길 15","","106.14","10","","20240520","20240930","127.058001","37.447423","205132.322910","538670.385787"
"2025","1165066000","001","내곡느티나무쉼터","서울특별시 서초구 염곡말길 9","","164.84","20","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.050688","37.461730","204484.351342","540257.836555"
"2025","1165066000","005","내곡동 주민센터","서울특별시 서초구 청계산로15길 77","","119.00","30","9.16.(월)~9.18.(수) 미운영","20240520","20240930","127.058312","37.449301","205159.722356","538878.845732"
"2025","1165066000","001","본마을 경로당","서울특별시 서초구 본마을2길 2","","160.00","30","","20240520","20240930","127.053452","37.454446","204729.422277","539449.570044"
"2025","1165066000","001","능안마을 경로당","서울특별시 서초구 능안말2길 13","","144.28","10","","20240520","20240930","127.066278","37.454580","205864.209937","539465.207643"
"2025","1168051000","005","신사동주민센터","서울특별시 강남구 압구정로 128","","157.00","40","","20240520","20240930","127.022797","37.523974","202015.199033","547165.198506"
"2025","1168052100","099","안전숙소1(베스트웨스턴 강남호텔)","서울특별시 강남구 봉은사로 139","","33.00","10","","20240717","20240930","127.029801","37.506369","202634.978209","545211.461925"
"2025","1168052100","005","논현1동주민센터","서울특별시 강남구 학동로20길 25","","65.00","20","","20240520","20240930","127.028507","37.511452","202520.359140","545775.530053"
"2025","1168052100","002","논현노인종합복지관","서울특별시 강남구 강남대로128길 59","","1,631.00","20","","20240520","20240930","127.026056","37.512036","202303.625856","545840.239385"
"2025","1168053100","005","논현2동주민센터","서울특별시 강남구 학동로43길 17","","832.00","50","","20240520","20240930","127.037188","37.517278","203287.598798","546422.398968"
"2025","1168054500","001","로데오현대경로당","서울특별시 강남구 압구정로50길 28","","331.00","100","","20240717","20240930","127.037019","37.526570","203272.287875","547453.666332"
"2025","1168054500","002","압구정노인복지관","서울특별시 강남구 도산대로53길 5","","68.32","21","","20240520","20240930","127.038193","37.523524","203376.155624","547115.639833"
"2025","1168054000","005","압구정동 주민센터","서울특별시 강남구 압구정로 201","","203.00","20","","20240520","20240930","127.030651","37.530618","202709.203579","547902.797053"
"2025","1168054500","001","압구정1동 경로당","서울특별시 강남구 언주로157길 8","","98.00","30","","20240520","20240930","127.032241","37.523961","202849.978203","547163.944384"
"2025","1168056500","099","정다운도서관","서울특별시 강남구 학동로67길 11","","33.00","10","","20240717","20240930","127.046450","37.519074","204106.308140","546622.129571"
"2025","1168056000","005","청담동주민센터","서울특별시 강남구 압구정로79길 26","","50.00","15","","20240520","20240930","127.049317","37.525082","204359.383344","547289.015744"
"2025","1168058000","005","삼성1동주민센터","서울특별시 강남구 봉은사로 616","","33.00","10","","20240520","20240930","127.062524","37.514325","205527.629880","546095.851341"
"2025","1168054000","001","봉전경로당","서울특별시 강남구 봉은사로68길 39-3 ","","110.00","33","","20240520","20240930","127.051901","37.509863","204588.800823","545599.999575"
"2025","1168059000","005","삼성2동주민센터","서울특별시 강남구 봉은사로 419","","786.00","40","","20240520","20240930","127.045991","37.511167","204066.186671","545744.555021"
"2025","1168060000","005","대치1동주민센터","서울특별시 강남구 남부순환로391길 19","","388.00","118","","20240520","20240930","127.056775","37.493246","205020.798132","543755.998281"
"2025","1168060000","001","대치경로당","서울특별시 강남구 역삼로90길 18","","92.00","28","","20240520","20240930","127.062011","37.502833","205483.107929","544820.400637"
"2025","1168061000","005","대치2동주민센터","서울특별시 강남구 영동대로65길 24","","72.00","22","","20240520","20240930","127.064187","37.502306","205675.598588","544761.995069"
"2025","1168063000","099","안전숙소1(베스트웨스턴 강남호텔)","서울특별시 강남구 삼성로 431","","33.00","10","","20240717","20240930","127.057063","37.505083","205045.514643","545069.811641"
"2025","1168063000","005","대치4동주민센터","서울특별시 강남구 도곡로77길 23","","301.00","30","","20240520","20240930","127.057847","37.499729","205115.200765","544475.595751"
"2025","1168064000","002","강남시니어플라자","서울특별시 강남구 봉은사로 332","","33.00","10","","20240717","20240930","127.043219","37.509759","203821.179636","545588.102213"
"2025","1168061000","001","상방교경로당","서울특별시 강남구 봉은사로24길 70","","179.00","54","","20240520","20240930","127.031879","37.502388","202818.798483","544769.604687"
"2025","1168061000","001","하방교경로당","서울특별시 강남구 역삼로11길 9-7 ","","321.00","50","","20240520","20240930","127.034572","37.495291","203057.201114","543982.002768"
"2025","1168064000","005","역삼1동주민센터","서울특별시 강남구 역삼로7길 16","","531.00","40","","20240520","20240930","127.033283","37.495374","202943.201445","543991.195795"
"2025","1168065000","001","테헤란아이파크실버클럽","서울특별시 강남구 테헤란로52길 16","","141.00","43","","20240717","20240930","127.046061","37.502390","204072.834667","544770.401418"
"2025","1168065000","001","역삼시니어하우스","서울특별시 강남구 언주로79길 30-3 ","","212.22","64","","20240520","20240930","127.041400","37.499200","203660.852526","544416.138998"
"2025","1168065000","001","역삼2동경로당","서울특별시 강남구 도곡로27길 27","","90.00","27","","20240520","20240930","127.041831","37.494539","203699.203067","543898.801119"
"2025","1168065000","005","역삼2동주민센터","서울특별시 강남구 도곡로43길 25","","123.00","37","","20240520","20240930","127.046817","37.495975","204140.000985","544058.397087"
"2025","1168065500","005","도곡1동주민센터","서울특별시 강남구 도곡로18길 57","","648.00","50","","20240520","20240930","127.038879","37.488312","203438.402178","543207.596071"
"2025","1168065600","001","삼성래미안경로당","서울특별시 강남구 언주로 202","","115.00","35","","20240717","20240930","127.050626","37.489764","204477.255369","543369.298333"
"2025","1168065600","001","개포4차우성경로당","서울특별시 강남구 언주로 117","","34.00","100","","20240717","20240930","127.049243","37.485350","204355.140645","542879.271039"
"2025","1168065600","005","도곡2동주민센터","서울특별시 강남구 남부순환로378길 34-9 ","","463.00","40","","20240520","20240930","127.046416","37.483700","204105.203345","542696.004779"
"2025","1168066000","005","개포1동주민센터","서울특별시 강남구 개포로 303","","102.00","15","","20240807","20240930","127.055583","37.482703","204916.085202","542585.779094"
"2025","1168066000","001","경남아경로당","서울특별시 강남구 언주로 110","","42.00","13","","20240717","20240930","127.054247","37.484618","204797.816749","542798.305291"
"2025","1168067000","005","개포2동주민센터","서울특별시 강남구 개포로 511","","117.42","36","","20240520","20240930","127.069100","37.489900","206111.021476","543385.398155"
"2025","1168067500","099","개포하늘꿈도서관","서울특별시 강남구 개포로110길 54","","33.00","10","","20240717","20240930","127.080358","37.490726","207106.606585","543477.808192"
"2025","1168073000","005","일원1동주민센터","서울특별시 강남구 개포로 615","","59.00","18","","20240520","20240930","127.075600","37.492700","206685.614821","543696.603257"
"2025","1168074000","005","개포3동주민센터","서울특별시 강남구 개포로 615","","847.74","60","","20240520","20240930","127.075600","37.492700","206685.614821","543696.603257"
"2025","1168074000","002","강남종합사회복지관","서울특별시 강남구 개포로109길 5","","69.31","21","","20240520","20240930","127.074591","37.492331","206596.399590","543655.600083"
"2025","1168067000","001","밀미리경로당","서울특별시 강남구 개포로31길 31","","113.00","34","","20240520","20240930","127.048666","37.480996","204304.403191","542395.997206"
"2025","1168067000","001","포이경로당","서울특별시 강남구 개포로20길 48","","64.00","19","","20240520","20240930","127.049269","37.476029","204357.999127","541844.798668"
"2025","1168069000","005","개포4동주민센터","서울특별시 강남구 개포로24길 33","","85.00","26","","20240520","20240930","127.049900","37.477200","204413.771087","541974.793388"
"2025","1168074000","002","능인종합사회복지관","서울특별시 강남구 양재대로 340","","223.00","40","","20240520","20240930","127.052594","37.471678","204652.403977","541361.999748"
"2025","1168070000","099","못골도서관","서울특별시 강남구 자곡로 116","","33.00","10","","20240717","20240930","127.096347","37.471729","208522.738296","541370.764857"
"2025","1168070000","001","윗반고개 경로당","서울특별시 강남구 헌릉로645길 11","","160.00","48","","20240520","20240930","127.109470","37.465619","209684.380278","540693.894697"
"2025","1168070000","001","반고개 경로당","서울특별시 강남구 헌릉로622길 9","","85.00","26","","20240520","20240930","127.107029","37.464047","209468.632947","540519.209159"
"2025","1168075000","001","방죽1시니어센터","서울특별시 강남구 밤고개로24길 60","","182.00","55","","20240520","20240930","127.105322","37.470865","209316.736791","541275.722474"
"2025","1168070000","005","세곡동주민센터","서울특별시 강남구 밤고개로 286","","160.00","48","","20240520","20240930","127.106912","37.469050","209457.598943","541074.395999"
"2025","1168075000","001","방죽2경로당","서울특별시 강남구 밤고개로23길 14-31 ","","180.00","55","","20240520","20240930","127.109696","37.471786","209703.602926","541378.405034"
"2025","1168072000","099","열린도서관","서울특별시 강남구 일원로 115","","33.00","10","","20240717","20240930","127.084411","37.483914","207465.708325","542722.112879"
"2025","1168072000","001","수서10단지경로당","서울특별시 강남구 광평로19길 10","","116.00","35","","20240717","20240930","127.087673","37.484593","207754.108555","542797.703223"
"2025","1168067000","001","일원경로당","서울특별시 강남구 광평로3길 21","","116.00","35","","20240520","20240930","127.077966","37.484087","206895.597316","542740.799797"
"2025","1168072000","005","일원본동주민센터","서울특별시 강남구 광평로 126","","65.00","20","","20240520","20240930","127.086481","37.483378","207648.798716","542662.801183"
"2025","1168072000","001","대청경로당","서울특별시 강남구 일원로3길 35","","126.00","38","","20240520","20240930","127.083000","37.493198","207339.995941","543752.403855"
"2025","1168073000","001","제1경로당","서울특별시 강남구 양재대로55길 10","","184.00","56","","20240520","20240930","127.092092","37.492171","208144.127051","543639.190226"
"2025","1168073000","002","대청종합사회복지관","서울특별시 강남구 양재대로55길 10","","221.00","67","","20240520","20240930","127.091393","37.493193","208082.201067","543752.558630"
"2025","1168075000","001","수서7경로당","서울특별시 강남구 광평로47길 17","","131.00","30","","20240717","20240930","127.098729","37.487044","208731.664922","543070.799758"
"2025","1168075000","001","수서3단지경로당","서울특별시 강남구 광평로51길 49","","145.00","44","","20240520","20240930","127.099753","37.492136","208821.602935","543635.996017"
"2025","1168075000","005","수서동주민센터","서울특별시 강남구 광평로56길 11","","11.90","4","","20240520","20240930","127.105200","37.487500","209303.908552","543121.985191"
"2025","1168075000","002","수서명화종합사회복지관","서울특별시 강남구 광평로51길 49","","180.00","55","","20240520","20240930","127.100564","37.491433","208893.406929","543557.993023"
"2025","1168075000","002","태화기독교사회복지관","서울특별시 강남구 광평로 185","","180.00","55","","20240520","20240930","127.093398","37.484829","208260.395849","542824.405168"
"2025","1168075000","002","수서종합사회복지관","서울특별시 강남구 광평로56길 11","","92.60","28","","20240520","20240930","127.104953","37.487175","209282.086316","543085.912262"
"2025","1171051000","001","풍성경로당","서울특별시 송파구 풍성로25길 21-9 ","","108.58","33","","20240601","20240930","127.120529","37.535671","210652.795706","548470.002842"
"2025","1171051000","001","풍납제1경로당","서울특별시 송파구 풍성로 67","","92.40","28","","20240601","20240930","127.120016","37.533647","210607.741679","548245.316741"
"2025","1171051000","005","풍납1동 주민센터","서울특별시 송파구 천호대로152길 7","","680.58","20","","20240601","20240930","127.122035","37.538106","210785.497374","548740.440819"
"2025","1171052000","001","토성경로당","서울특별시 송파구 토성로19길 37","","251.42","19","담당자 변경(2024.7.1. 字)","20240601","20240930","127.119582","37.531574","210569.604058","548015.201356"
"2025","1171052000","005","풍납2동 주민센터","서울특별시 송파구 토성로 52","","1,010.88","20","담당자 변경(2024.7.1. 字)","20240601","20240930","127.115645","37.529296","210221.983439","547761.936347"
"2025","1171053100","001","영풍경로당","서울특별시 송파구 오금로51길 20","","125.58","55","","20240601","20240930","127.141018","37.497048","212470.046891","544185.853338"
"2025","1171053100","001","거여경로당","서울특별시 송파구 오금로 476-12 ","","93.72","48","","20240601","20240930","127.141800","37.493700","212539.784703","543814.350465"
"2025","1171053100","005","거여1동 주민센터","서울특별시 송파구 오금로53길 32","","959.78","20","","20240601","20240930","127.143354","37.496969","212676.639189","544177.419617"
"2025","1171053200","001","송파시그니처 롯데캐슬경로당","서울특별시 송파구 거마로 56","","503.23","125","","20240601","20240930","127.146943","37.495933","212994.173069","544062.893107"
"2025","1171011300","001","e편한세상 송파파크센트럴경로당","서울특별시 송파구 오금로 551","","250.00","40","","20240601","20240930","127.150510","37.493839","213310.011013","543830.973600"
"2025","1171053100","001","거여새마을경로당","서울특별시 송파구 오금로62길 13-3 ","","224.67","45","","20240601","20240930","127.146760","37.492166","212978.695187","543644.802035"
"2025","1171053200","001","거여3단지아파트경로당","서울특별시 송파구 양산로2길 44","","171.00","30","","20240601","20240930","127.147769","37.490517","213068.168979","543461.890748"
"2025","1171053200","001","거여6단지아파트경로당","서울특별시 송파구 양산로2길 38","","114.00","28","","20240601","20240930","127.146581","37.488140","212963.499310","543197.877237"
"2025","1171053200","005","거여2동 주민센터","서울특별시 송파구 거마로2길 19","","3,092.65","20","","20240601","20240930","127.146822","37.493558","212983.910679","543799.282247"
"2025","1171054000","001","송파보훈경로당","서울특별시 송파구 성내천로 306","","35.00","37","","20240601","20240930","127.155443","37.493687","213746.313131","543814.856972"
"2025","1171054000","001","산성경로당","서울특별시 송파구 성내천로55길 16","","164.48","36","","20240601","20240930","127.158251","37.492352","213994.829121","543667.003092"
"2025","1171054000","001","송파파크데일2단지경로당","서울특별시 송파구 성내천로47길 38","","154.44","23","","20240601","20240930","127.159034","37.496027","214063.401915","544075.019383"
"2025","1171054000","001","송파파크데일1단지경로당","서울특별시 송파구 성내천로37길 37","","149.66","25","","20240601","20240930","127.158101","37.498787","213980.399670","544381.204815"
"2025","1171055000","001","마천제일경로당","서울특별시 송파구 마천로65길 12","","157.22","42","","20240601","20240930","127.155514","37.492451","213752.800962","543677.598576"
"2025","1171055000","001","신마천경로당","서울특별시 송파구 성내천로43마길 11-1 ","","108.58","66","","20240601","20240930","127.156222","37.496512","213814.646750","544128.464986"
"2025","1171055000","001","웃마을경로당","서울특별시 송파구 마천로61마길 12-20 ","","88.17","36","","20240601","20240930","127.154049","37.492402","213623.200270","543672.002595"
"2025","1171054000","005","마천1동 주민센터","서울특별시 송파구 마천로 303","","939.97","20","","20240601","20240930","127.149949","37.496004","213259.999718","544071.203536"
"2025","1171055000","001","용마경로당","서울특별시 송파구 거마로22길 11-8 ","","59.74","20","","20240601","20240930","127.148759","37.499001","213154.268578","544403.653806"
"2025","1171055000","001","마천경로당","서울특별시 송파구 성내천로38길 4","","105.54","24","","20240601","20240930","127.153653","37.497794","213587.203320","544270.398626"
"2025","1171055000","001","하마천경로당","서울특별시 송파구 성내천로23길 12","","161.04","37","","20240601","20240930","127.145392","37.501734","212856.085026","544706.494235"
"2025","1171055000","001","남천경로당","서울특별시 송파구 성내천로33길 26","","172.70","59","","20240601","20240930","127.154599","37.500028","213670.502084","544518.503121"
"2025","1171055000","005","마천2동 주민센터","서울특별시 송파구 마천로41길 12","","1,575.18","20","","20240601","20240930","127.148535","37.496842","213134.803772","544164.001329"
"2025","1171056200","001","왕천경로당","서울특별시 송파구 양재대로71길 20-10 ","","106.84","30","","20240601","20240930","127.125060","37.511210","211056.799622","545755.603766"
"2025","1171056100","005","방이1동 주민센터","서울특별시 송파구 위례성대로16길 22","","1,313.79","100","","20240601","20240930","127.123894","37.511009","210953.810994","545733.170133"
"2025","1171056200","001","방이경로당","서울특별시 송파구 가락로39길 11","","132.57","50","","20240601","20240930","127.117742","37.511909","210409.692670","545832.349129"
"2025","1171056200","001","몽촌경로당","서울특별시 송파구 위례성대로2길 28-1 ","","103.36","50","","20240601","20240930","127.112288","37.514642","209927.152254","546135.154737"
"2025","1171056200","005","방이2동 주민센터","서울특별시 송파구 올림픽로34길 5-13 ","","957.05","20","","20240601","20240930","127.111418","37.516397","209850.059535","546329.801825"
"2025","1171056600","005","오륜동 주민센터","서울특별시 송파구 양재대로 1232","","1,024.17","20","","20240601","20240930","127.134256","37.515451","211869.184945","546227.477039"
"2025","1171057000","001","누에머리경로당","서울특별시 송파구 문정로 271","","143.00","53","","20240601","20240930","127.142836","37.503439","212629.752077","544895.370136"
"2025","1171057000","001","벌말경로당","서울특별시 송파구 동남로28길 23","","106.84","40","","20240601","20240930","127.140327","37.501683","212408.228633","544700.120765"
"2025","1171057000","001","목련경로당","서울특별시 송파구 동남로24길 25","","176.00","40","","20240601","20240930","127.138830","37.499135","212276.266879","544417.151430"
"2025","1171057000","001","현대백조경로당(102동)","서울특별시 송파구 양재대로72길 18","","50.40","50","","20240601","20240930","127.128679","37.508998","211377.099409","545510.520172"
"2025","1171057000","001","백토경로당","서울특별시 송파구 양재대로72길 47-8 ","","90.40","30","","20240601","20240930","127.132120","37.508087","211681.530049","545409.843536"
"2025","1171057000","001","오금경로당","서울특별시 송파구 성내천로10길 4","","148.00","70","","20240601","20240930","127.136244","37.502092","212047.129657","544744.984034"
"2025","1171057000","001","송파레미니스1단지경로당","서울특별시 송파구 성내천로 6","","227.02","32","","20240601","20240930","127.135683","37.507691","211996.601776","545366.385216"
"2025","1171057000","001","송파레미니스2단지경로당","서울특별시 송파구 동남로 341","","228.70","28","","20240601","20240930","127.138118","37.506398","212212.115277","545223.191922"
"2025","1171057000","005","오금동 주민센터","서울특별시 송파구 중대로25길 5","","1,168.77","20","","20240601","20240930","127.128081","37.502989","211325.196795","544843.603596"
"2025","1171058000","001","송파제1경로당","서울특별시 송파구 송파대로42길 29","","113.94","42","","20240601","20240930","127.110494","37.506343","209769.664939","545213.828006"
"2025","1171058000","001","호수경로당","서울특별시 송파구 송파대로48길 28","","108.58","40","","20240601","20240930","127.107140","37.509914","209472.659670","545609.842723"
"2025","1171058000","005","송파1동 주민센터","서울특별시 송파구 백제고분로 392","","1,482.88","20","","20240601","20240930","127.109346","37.506310","209668.174114","545210.091271"
"2025","1171059000","001","송파제2경로당","서울특별시 송파구 송파대로38길 1","","90.50","40","","20240601","20240930","127.111900","37.500700","209894.716475","544587.696553"
"2025","1171059000","001","래미안송파파인탑경로당","서울특별시 송파구 오금로32길 31","","161.95","30","","20240601","20240930","127.120189","37.503056","210627.361157","544850.063798"
"2025","1171059000","005","송파2동 주민센터","서울특별시 송파구 송이로 32","","940.90","20","","20240601","20240930","127.116739","37.502301","210322.347654","544765.906631"
"2025","1171060000","001","오봉산경로당","서울특별시 송파구 석촌호수로20길 13","","106.84","34","","20240601","20240930","127.102292","37.506130","209044.512670","545189.390058"
"2025","1171060000","001","돌마리경로당","서울특별시 송파구 가락로7길 4","","155.79","76","","20240601","20240930","127.103265","37.500621","209131.196907","544578.000310"
"2025","1171060000","001","석촌경로당","서울특별시 송파구 백제고분로40길 13-16 ","","157.83","41","","20240601","20240930","127.107449","37.503554","209500.803196","544903.995210"
"2025","1171060000","005","석촌동 주민센터","서울특별시 송파구 백제고분로37길 16","","1,051.61","20","","20240601","20240930","127.103686","37.503565","209168.001840","544904.798361"
"2025","1171061000","001","삼전제1경로당","서울특별시 송파구 백제고분로32길 6-30 ","","187.30","38","","20240601","20240930","127.093320","37.501819","208251.654382","544710.099922"
"2025","1171061000","001","삼전제2경로당","서울특별시 송파구 백제고분로27길 40-24 ","","54.20","31","","20240601","20240930","127.095305","37.506292","208426.680740","545206.765752"
"2025","1171061000","005","삼전동 주민센터","서울특별시 송파구 백제고분로 236","","1,099.24","20","","20240601","20240930","127.092421","37.502701","208172.030310","544807.912083"
"2025","1171062000","001","가락본경로당","서울특별시 송파구 양재대로62길 32-13 ","","106.84","40","","20240601","20240930","127.119041","37.496633","210526.745578","544137.097947"
"2025","1171062000","001","훙이경로당","서울특별시 송파구 송이로17길 48","","106.84","60","","20240601","20240930","127.124753","37.501198","211031.200839","544644.397055"
"2025","1171062000","001","건너말경로당","서울특별시 송파구 중대로10길 29","","123.02","44","","20240601","20240930","127.123493","37.491639","210921.160723","543583.336110"
